FIPS,State,Area_Name,Share_age0to17,Share_age18to64,Share_age65plus,Fatality_ratio_age0to17,Fatality_ratio_age18to64,Fatality_ratio_age65plus,fatality_rate
47177,TN,Warren County,0.2344048143255541,0.5887274328489652,0.1768677528254807,0.0,0.005666026871401152,0.04593577981651376,0.011460303604886115
47179,TN,Washington County,0.1904017666223456,0.6263733700342905,0.18322486334336388,0.0,0.005666026871401152,0.04593577981651376,0.011965625325595974
47181,TN,Wayne County,0.16976688005797802,0.6352820388935861,0.1949510810484358,0.0,0.005666026871401152,0.04593577981651376,0.012554755037321848
47183,TN,Weakley County,0.19278767020799042,0.6208289690258866,0.186383360766123,0.0,0.005666026871401152,0.04593577981651376,0.012079298642659423
47185,TN,White County,0.21879957206625594,0.5785221529494227,0.2026782749843214,0.0,0.005666026871401152,0.04593577981651376,0.012588106677582893
47187,TN,Williamson County,0.2722490495363118,0.5962179960212144,0.13153295444247376,0.0,0.005666026871401152,0.04593577981651376,0.009420256020554156
47189,TN,Wilson County,0.23702755555555555,0.6060657777777778,0.15690666666666667,0.0,0.005666026871401152,0.04593577981651376,0.010641615074468648
48000,TX,Texas,NA,NA,NA,0.0,0.005666026871401152,0.04593577981651376,NA
48001,TX,Anderson County,0.19127753759236613,0.6607471967204643,0.1479752656871695,0.0,0.005666026871401152,0.04593577981651376,0.010541170594717077
48003,TX,Andrews County,0.3072043248014122,0.5891990291262136,0.10359664607237423,0.0,0.005666026871401152,0.04593577981651376,0.008097210255342484
48005,TX,Angelina County,0.25582143021173015,0.5809259174206586,0.16325265236761127,0.0,0.005666026871401152,0.04593577981651376,0.010790679752019274
48007,TX,Aransas County,0.1753530598520511,0.5283708809683927,0.29627605917955613,0.0,0.005666026871401152,0.04593577981651376,0.016603435429009303
48009,TX,Archer County,0.21477350330070566,0.5851354427498293,0.20009105394946505,0.0,0.005666026871401152,0.04593577981651376,0.012506731739506546
48011,TX,Armstrong County,0.2309725158562368,0.5295983086680761,0.2394291754756871,0.0,0.005666026871401152,0.04593577981651376,0.01399908413426252
48013,TX,Atascosa County,0.27280858676207514,0.5804015106340688,0.1467899026038561,0.0,0.005666026871401152,0.04593577981651376,0.01003147920075269
